band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B77845659927,B77845659927,"",B,08/23/2015,23,08,2015,CA,CA-SK,51.50000,-105.50000,60,41,Mallard,1320,3,00,1,4,P7727972,0,"","","","",,B,-52362273,Anas platyrhynchos
B77845659927,B77845659927,"",E,11/21/2015,21,11,2015,US,US-WI,44.87273,-87.86455,11,41,MALLARD,1320,"","","","","","",01,21,61,05,1.42,E,-9973906,Anas platyrhynchos
B77845670480,B77845670480,"",B,08/19/2016,19,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,4,P8839648,0,"","","","",,B,-17625777,Anas platyrhynchos
B77845670480,B77845670480,"",E,10/31/2019,31,10,2019,US,US-WI,44.80999,-88.51316,11,41,Drake Mallard,1320,"","","","","","",01,21,07,05,4.33,E,501971,Anas platyrhynchos
B77845673045,B77845673045,"",B,08/17/2016,17,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,4,P8839648,0,"","","","",,B,-17607908,Anas platyrhynchos
B77845673045,B77845673045,"",E,11/13/2021,13,11,2021,US,US-WI,43.05873,-90.92572,0,41,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,6.42,E,746125,Anas platyrhynchos
B77845676217,B77845676217,"",B,08/21/2016,21,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,4,P8839648,0,"","","","",,B,-17631646,Anas platyrhynchos
B77845676217,B77845676217,"",E,11/08/2016,08,11,2016,US,US-WI,43.23194,-88.87622,11,41,MALLARD,1320,"","","","","","",01,21,61,04,1.42,E,-9891272,Anas platyrhynchos
B77845722967,B77845722967,"",B,08/14/2016,14,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,5,P8839648,0,"","","","",,B,-17629778,Anas platyrhynchos
B77845722967,B77845722967,"",E,11/30/2016,30,11,2016,US,US-WI,43.91338,-91.23514,11,41,MALLARD,1320,"","","","","","",01,21,61,05,1.42,E,-9895506,Anas platyrhynchos
B77845728168,B77845728168,"",B,08/15/2016,15,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,4,P8839648,0,"","","","",,B,-17606002,Anas platyrhynchos
B77845728168,B77845728168,"",E,11/11/2017,11,11,2017,US,US-WI,45.15777,-92.74745,0,41,mallard,1320,"","","","","","",01,21,07,05,2.42,E,-9855365,Anas platyrhynchos
B77845747747,B77845747747,"",B,08/20/2018,20,08,2018,CA,CA-SK,51.50000,-102.50000,60,41,Mallard,1320,3,18,1,4,P0703810,0,"","","","",,B,-15123217,Anas platyrhynchos
B77845747747,B77845747747,"",E,10/07/2020,07,10,2020,US,US-WI,44.39276,-88.73983,11,41,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,3.33,E,590017,Anas platyrhynchos
B77845751445,B77845751445,"",B,08/11/2016,11,08,2016,CA,CA-SK,51.50000,-102.50000,60,41,Mallard,1320,3,00,1,4,P3839893,0,"","","","",,B,-17478829,Anas platyrhynchos
B77845751445,B77845751445,"",E,01/17/2018,17,01,2018,US,US-WI,44.45636,-89.54401,11,41,Mallard,1320,"","","","","","",52,21,07,13,2.58,E,-12169598,Anas platyrhynchos
B77845772008,B77845772008,"",B,08/29/2016,29,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17669173,Anas platyrhynchos
B77845772008,B77845772008,"",E,08/31/2016,31,08,2016,US,US-WI,43.57444,-88.62722,0,41,Mallard,1320,3,00,0,4,P8988788,"",66,23,14,07,0.17,R,-32190362,Anas platyrhynchos
B77845772047,B77845772047,"",B,08/29/2016,29,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17669177,Anas platyrhynchos
B77845772047,B77845772047,"",E,10/09/2016,09,10,2016,US,US-WI,43.38534,-88.83733,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9933083,Anas platyrhynchos
B77845772165,B77845772165,"",B,08/29/2016,29,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17669179,Anas platyrhynchos
B77845772165,B77845772165,"",E,12/02/2016,02,12,2016,US,US-WI,42.60471,-89.05662,0,41,Mallard,1320,"","","","","","",01,21,07,03,0.50,E,-9891354,Anas platyrhynchos
B77845772364,B77845772364,"",B,08/26/2016,26,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17669199,Anas platyrhynchos
B77845772364,B77845772364,"",E,08/31/2016,31,08,2016,US,US-WI,43.57444,-88.62722,0,41,Mallard,1320,3,00,0,4,P8988788,"",66,23,14,07,0.17,R,-31986064,Anas platyrhynchos
B77845772375,B77845772375,"",B,08/26/2016,26,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17669200,Anas platyrhynchos
B77845772375,B77845772375,"",E,11/30/2016,30,11,2016,US,US-WI,42.87452,-88.11934,0,41,Mallard,1320,"","","","","","",01,21,07,04,0.42,E,-9902605,Anas platyrhynchos
B77845772537,B77845772537,"",B,08/25/2016,25,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17639288,Anas platyrhynchos
B77845772537,B77845772537,"",E,10/25/2018,25,10,2018,US,US-WI,43.45777,-88.91687,11,41,Mallard,1320,"","","","","","",01,21,07,05,2.33,E,504650,Anas platyrhynchos
B77845772767,B77845772767,"",B,08/16/2017,16,08,2017,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-16273121,Anas platyrhynchos
B77845772767,B77845772767,"",E,10/18/2017,18,10,2017,US,US-WI,43.94241,-91.35762,0,41,Drake mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9860526,Anas platyrhynchos
B77845772935,B77845772935,"",B,08/31/2016,31,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17667203,Anas platyrhynchos
B77845772935,B77845772935,"",E,10/13/2019,13,10,2019,US,US-WI,43.69054,-89.04845,11,41,Mallard,1320,"","","","","","",01,21,07,05,3.33,E,494134,Anas platyrhynchos
B77845772962,B77845772962,"",B,08/31/2016,31,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,4,P8988788,0,"","","","",,B,-17667196,Anas platyrhynchos
B77845772962,B77845772962,"",E,10/15/2016,15,10,2016,US,US-WI,44.16957,-88.43436,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9926085,Anas platyrhynchos
B77845773167,B77845773167,"",B,08/18/2016,18,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,1,5,P8988788,0,"","","","",,B,-17643238,Anas platyrhynchos
B77845773167,B77845773167,"",E,10/19/2016,19,10,2016,US,US-WI,43.58261,-89.00678,11,41,MALLARD,1320,"","","","","","",01,21,61,05,1.33,E,-9911446,Anas platyrhynchos
B77845773727,B77845773727,"",B,08/25/2016,25,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,1,5,P8988788,0,"","","","",,B,-17641249,Anas platyrhynchos
B77845773727,B77845773727,"",E,11/22/2016,22,11,2016,US,US-WI,43.49484,-88.63121,11,41,Duck,1320,"","","","","","",01,21,07,05,1.42,E,-9896704,Anas platyrhynchos
B77845785885,B77845785885,"",B,08/17/2015,17,08,2015,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,4,P8839648,0,"","","","",,B,-46503649,Anas platyrhynchos
B77845785885,B77845785885,"",E,10/28/2018,28,10,2018,US,US-WI,43.74861,-87.93708,11,41,Mallard,1320,"","","","","","",01,21,07,05,4.33,E,-10932105,Anas platyrhynchos
B77845794927,B77845794927,"",B,08/27/2016,27,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,5,P8839648,0,"","","","",,B,-17607987,Anas platyrhynchos
B77845794927,B77845794927,"",E,09/28/2019,28,09,2019,US,US-WI,44.46152,-88.96740,0,41,Mallard,1320,"","","","","","",01,21,07,04,4.25,E,486492,Anas platyrhynchos
B77845795248,B77845795248,"",B,08/25/2016,25,08,2016,CA,CA-MB,50.50000,-98.50000,60,41,Mallard,1320,3,00,1,4,P8839648,0,"","","","",,B,-17615972,Anas platyrhynchos
B77845795248,B77845795248,"",E,10/24/2021,24,10,2021,US,US-WI,43.18870,-90.40830,11,41,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,04,6.33,E,731077,Anas platyrhynchos
B77845956005,B77845956005,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,5,P8988788,0,"","","","",,B,-16269775,Anas platyrhynchos
B77845956005,B77845956005,"",E,11/01/2019,01,11,2019,US,US-WI,45.08582,-87.58705,11,41,Mallard,1320,"","","","","","",01,21,07,05,2.42,E,502434,Anas platyrhynchos
B77845956489,B77845956489,"",B,08/31/2016,31,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,5,P8988788,0,"","","","",,B,-17655133,Anas platyrhynchos
B77845956489,B77845956489,"",E,10/01/2016,01,10,2016,US,US-WI,43.48674,-88.83733,11,41,MALLARD,1320,"","","","","","",01,21,61,05,0.33,E,-9912886,Anas platyrhynchos
B77845956565,B77845956565,"",B,08/31/2016,31,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,2,5,P8988788,0,"","","","",,B,-17655141,Anas platyrhynchos
B77845956565,B77845956565,"",E,10/08/2016,08,10,2016,US,US-WI,43.51980,-88.03785,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9912253,Anas platyrhynchos
B77845957525,B77845957525,"",B,08/29/2016,29,08,2016,US,US-WI,43.50000,-88.50000,60,41,Mallard,1320,3,00,1,5,P8988788,0,"","","","",,B,-17659134,Anas platyrhynchos
B77845957525,B77845957525,"",E,09/30/2017,30,09,2017,US,US-WI,43.40656,-88.90763,11,41,Mallard,1320,"","","","","","",01,21,07,05,2.25,E,-9872376,Anas platyrhynchos
B77845990968,B77845990968,"",B,09/19/2016,19,09,2016,US,US-MN,48.50000,-96.50000,60,41,Mallard,1320,3,00,1,4,P9979297,0,"","","","",,B,-17177302,Anas platyrhynchos
B77845990968,B77845990968,"",E,11/14/2016,14,11,2016,US,US-WI,43.66191,-91.21847,11,41,Mallard,1320,"","","","","","",01,21,07,04,1.42,E,-9891249,Anas platyrhynchos
B77845994888,B77845994888,"",B,08/29/2017,29,08,2017,US,US-MN,44.50000,-94.50000,60,41,Mallard,1320,3,00,2,4,P9979297,0,"","","","",,B,-52737622,Anas platyrhynchos
B77845994888,B77845994888,"",E,10/14/2017,14,10,2017,US,US-WI,43.68649,-91.25864,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9866901,Anas platyrhynchos
B77885002560,B77885002560,"",B,07/31/2019,31,07,2019,US,US-OH,39.50000,-83.50000,60,W1,Mallard,1320,3,00,2,4,P9984184,0,"","","","",,B,10428242,Anas platyrhynchos
B77885002560,B77885002560,"",E,09/28/2019,28,09,2019,US,US-WI,44.04333,-88.04037,11,W1,Mallard,1320,"","","","","","",01,21,07,05,0.25,E,488128,Anas platyrhynchos
B77885003600,B77885003600,"",B,08/14/2021,14,08,2021,US,US-OH,39.50000,-82.50000,60,W1,Mallard,1320,3,00,0,0,P9984184,0,"","","","",,B,20898454,Anas platyrhynchos
B77885003600,B77885003600,"",E,11/21/2022,21,11,2022,US,US-WI,42.67013,-88.19865,0,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,04,1.42,E,950023,Anas platyrhynchos
B77885079579,B77885079579,"",B,08/10/2018,10,08,2018,US,US-OH,41.50000,-83.50000,60,W1,Mallard,1320,3,00,2,4,P9984184,0,"","","","",,B,-14344054,Anas platyrhynchos
B77885079579,B77885079579,"",E,11/26/2021,26,11,2021,US,US-WI,44.20012,-88.46353,0,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,3.42,E,761251,Anas platyrhynchos
B77885100248,B77885100248,"",B,08/30/2019,30,08,2019,US,US-MI,43.50000,-83.50000,60,W1,Mallard,1320,3,00,2,5,P4924474,0,"","","","",,B,10553842,Anas platyrhynchos
B77885100248,B77885100248,"",E,11/11/2021,11,11,2021,US,US-WI,44.87273,-87.86455,11,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,2.42,E,744263,Anas platyrhynchos
B77885121528,B77885121528,"",B,09/10/2021,10,09,2021,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,00,1,5,P9979297,0,"","","","",,B,15029628,Anas platyrhynchos
B77885121528,B77885121528,"",E,11/13/2022,13,11,2022,US,US-WI,42.87364,-89.55598,0,W1,hen mallard,1320,"","","","","","",01,21,07,05,2.42,E,943425,Anas platyrhynchos
B77885121842,B77885121842,"",B,09/23/2020,23,09,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,00,2,4,P9979297,0,"","","","",,B,12779178,Anas platyrhynchos
B77885121842,B77885121842,"",E,08/31/2023,31,08,2023,US,US-WI,45.75000,-92.75000,10,W1,Mallard,1320,3,00,1,4,P9972302,"",66,23,15,07,3.17,R,19510292,Anas platyrhynchos
B77885123127,B77885123127,"",B,09/13/2020,13,09,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,14,2,4,P9979297,0,"","","","",,B,12778918,Anas platyrhynchos
B77885123127,B77885123127,"",E,10/31/2020,31,10,2020,US,US-WI,44.11731,-87.81324,11,W1,MALLARD,1320,"","","","","","",01,21,07,05,0.33,E,600374,Anas platyrhynchos
B77885135447,B77885135447,"",B,08/14/2018,14,08,2018,US,US-MI,42.50000,-83.50000,60,W1,Mallard,1320,3,00,2,5,P4924474,0,"","","","",,B,-15062034,Anas platyrhynchos
B77885135447,B77885135447,"",E,11/14/2020,14,11,2020,US,US-WI,44.09887,-88.89872,11,W1,Mallard,1320,"","","","","","",01,21,07,05,2.42,E,605326,Anas platyrhynchos
B77885160560,B77885160560,"",B,05/04/2021,04,05,2021,US,US-WI,44.50000,-87.50000,60,W1,Mallard,1320,3,19,1,5,P4924474,0,"","","","",,B,14362498,Anas platyrhynchos
B77885160560,B77885160560,"",E,05/14/2021,14,05,2021,US,US-WI,44.51788,-87.93063,0,W1,MALLARD,1320,"","","","",P4924474,"",00,23,07,03,0.92,E,661564,Anas platyrhynchos
B77885161368,B77885161368,"",B,08/07/2018,07,08,2018,US,US-MI,44.50000,-86.50000,60,W1,Mallard,1320,3,00,1,5,P4924474,0,"","","","",,B,-14981929,Anas platyrhynchos
B77885161368,B77885161368,"",E,08/06/2019,06,08,2019,US,US-WI,44.08333,-87.91667,10,W1,Mallard,1320,3,00,1,5,P9972302,"",66,23,14,07,2.17,R,10328566,Anas platyrhynchos
B77885167448,B77885167448,"",B,08/07/2018,07,08,2018,US,US-MI,46.50000,-87.50000,60,W1,Mallard,1320,3,00,1,4,P4924474,0,"","","","",,B,-15061645,Anas platyrhynchos
B77885167448,B77885167448,"",E,10/14/2018,14,10,2018,US,US-WI,43.37482,-88.66295,11,W1,mallard-drake,1320,"","","","","","",01,21,07,05,1.33,E,-10935838,Anas platyrhynchos
B77885168801,B77885168801,"",B,08/19/2020,19,08,2020,US,US-MI,45.50000,-87.50000,60,W1,Mallard,1320,3,00,1,4,P4924474,0,"","","","",,B,12726962,Anas platyrhynchos
B77885168801,B77885168801,"",E,11/18/2020,18,11,2020,US,US-WI,44.61861,-87.44777,0,W1,Mallard,1320,"","","","","","",01,21,07,05,1.42,E,606936,Anas platyrhynchos
B77885169688,B77885169688,"",B,08/09/2019,09,08,2019,US,US-MI,45.50000,-87.50000,60,W1,Mallard,1320,3,00,2,5,P4924474,0,"","","","",,B,10330946,Anas platyrhynchos
B77885169688,B77885169688,"",E,10/31/2020,31,10,2020,US,US-WI,44.42936,-87.50314,11,W1,MALLARD,1320,"","","","","","",01,21,07,05,1.33,E,600967,Anas platyrhynchos
B77885169921,B77885169921,"",B,08/10/2018,10,08,2018,US,US-MI,45.50000,-87.50000,60,W1,Mallard,1320,3,00,1,4,P4924474,0,"","","","",,B,-15176189,Anas platyrhynchos
B77885169921,B77885169921,"",E,10/04/2020,04,10,2020,US,US-WI,44.05615,-88.64788,0,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,3.33,E,588866,Anas platyrhynchos
B77885183285,B77885183285,"",B,07/03/2019,03,07,2019,US,US-MN,47.50000,-94.50000,60,W1,Mallard,1320,3,00,4,5,P9979297,0,"","","","",,B,10385500,Anas platyrhynchos
B77885183285,B77885183285,"",E,11/08/2019,08,11,2019,US,US-WI,44.01774,-91.46570,11,W1,Mallard,1320,"","","","","","",01,21,07,05,0.42,E,505240,Anas platyrhynchos
B77885185758,B77885185758,"",B,08/08/2018,08,08,2018,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,70,2,4,P9979297,0,"","","","",,B,-15000994,Anas platyrhynchos
B77885185758,B77885185758,"",E,11/06/2021,06,11,2021,US,US-WI,43.74909,-89.54997,0,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,3.42,E,740199,Anas platyrhynchos
B77885187107,B77885187107,"",B,08/26/2020,26,08,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,14,2,5,P9979297,0,"","","","",,B,12777298,Anas platyrhynchos
B77885187107,B77885187107,"",E,11/01/2020,01,11,2020,US,US-WI,43.30033,-88.88400,0,W1,MALLARD,1320,"","","","","","",01,21,07,04,0.42,E,600919,Anas platyrhynchos
B77885188717,B77885188717,"",B,09/19/2019,19,09,2019,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,14,2,4,P9979297,0,"","","","",,B,10386018,Anas platyrhynchos
B77885188717,B77885188717,"",E,11/10/2020,10,11,2020,US,US-WI,43.76331,-89.45845,11,W1,Mallard drake,1320,"","","","","","",01,21,07,05,1.42,E,605507,Anas platyrhynchos
B77885196889,B77885196889,"",B,09/03/2020,03,09,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,00,2,4,P9979297,0,"","","","",,B,12778386,Anas platyrhynchos
B77885196889,B77885196889,"",E,11/14/2021,14,11,2021,US,US-WI,44.09135,-91.73351,0,W1,MALLARD,1320,"","","","","","",01,21,07,05,1.42,E,746465,Anas platyrhynchos
B77885197047,B77885197047,"",B,09/03/2020,03,09,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,14,1,4,P9979297,0,"","","","",,B,12778134,Anas platyrhynchos
B77885197047,B77885197047,"",E,11/23/2020,23,11,2020,US,US-WI,43.79137,-89.31984,11,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,1.42,E,609084,Anas platyrhynchos
B77885521287,B77885521287,"",B,08/12/2018,12,08,2018,CA,CA-SK,51.50000,-102.50000,60,W1,Mallard,1320,3,03,1,4,P3839893,0,"","","","",,B,-15167121,Anas platyrhynchos
B77885521287,B77885521287,"",E,11/30/2020,30,11,2020,US,US-WI,44.18285,-87.56925,11,W1,Mallard,1320,"","","","","","",01,21,07,05,3.42,E,612606,Anas platyrhynchos
B77885556885,B77885556885,"",B,08/20/2018,20,08,2018,CA,CA-MB,50.50000,-98.50000,60,W1,Mallard,1320,3,03,1,4,P8839648,0,"","","","",,B,-15105961,Anas platyrhynchos
B77885556885,B77885556885,"",E,10/20/2020,20,10,2020,US,US-WI,45.18167,-90.69111,0,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,04,3.33,E,595942,Anas platyrhynchos
B77885558565,B77885558565,"",B,08/10/2018,10,08,2018,CA,CA-MB,50.50000,-98.50000,60,W1,Mallard,1320,3,03,1,4,P8839648,0,"","","","",,B,-15090441,Anas platyrhynchos
B77885558565,B77885558565,"",E,11/12/2018,12,11,2018,US,US-WI,42.81913,-88.73233,11,W1,Mallard,1320,"","","","","","",01,21,07,04,1.42,E,411901,Anas platyrhynchos
B77885591201,B77885591201,"",B,08/23/2018,23,08,2018,US,US-WI,43.50000,-89.50000,60,W1,Mallard,1320,3,03,1,4,P9972302,0,"","","","",,B,-15136291,Anas platyrhynchos
B77885591201,B77885591201,"",E,11/30/2023,30,11,2023,US,US-WI,43.79137,-89.37983,11,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,6.42,E,1165581,Anas platyrhynchos
B77885592488,B77885592488,"",B,08/06/2018,06,08,2018,US,US-WI,44.50000,-89.50000,60,W1,Mallard,1320,3,03,1,4,P9972302,0,"","","","",,B,-15116817,Anas platyrhynchos
B77885592488,B77885592488,"",E,10/06/2018,06,10,2018,US,US-WI,43.50452,-89.46991,0,W1,Mallard,1320,"","","","","","",01,21,07,04,1.33,E,-10938639,Anas platyrhynchos
B77885592645,B77885592645,"",B,08/16/2018,16,08,2018,US,US-WI,44.50000,-87.50000,60,W1,Mallard,1320,3,03,1,4,P9972302,0,"","","","",,B,-15118542,Anas platyrhynchos
B77885592645,B77885592645,"",E,11/10/2019,10,11,2019,US,US-WI,44.53249,-87.98010,11,W1,Mallard,1320,"","","","","","",52,21,07,07,2.42,E,506048,Anas platyrhynchos
B77885592645,B77885592645,"",E,12/06/2019,06,12,2019,US,US-WI,44.52227,-87.96405,0,W1,Mallard,1320,"","","","","","",52,21,07,07,2.50,E,517115,Anas platyrhynchos
B77885592645,B77885592645,"",E,02/24/2020,24,02,2020,US,US-WI,44.52760,-87.97563,0,W1,MALLARD,1320,"","","","","","",52,21,07,07,2.67,E,552800,Anas platyrhynchos
B77885592645,B77885592645,"",E,01/24/2021,24,01,2021,US,US-WI,44.53249,-87.98010,11,W1,MALLARD,1320,"","","","","","",52,21,07,07,3.58,E,641559,Anas platyrhynchos
B77885592645,B77885592645,"",E,03/05/2022,05,03,2022,US,US-WI,44.52760,-87.97420,0,W1,Mallard,1320,"","","","","","",52,21,07,13,4.75,E,839497,Anas platyrhynchos
B77885599049,B77885599049,"",B,08/26/2020,26,08,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,03,1,4,P9979297,0,"","","","",,B,12780684,Anas platyrhynchos
B77885599049,B77885599049,"",E,11/23/2021,23,11,2021,US,US-WI,44.19038,-91.88746,11,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,04,2.42,E,755713,Anas platyrhynchos
B77885599609,B77885599609,"",B,08/31/2020,31,08,2020,US,US-MN,48.50000,-96.50000,60,W1,Mallard,1320,3,03,1,4,P9979297,0,"","","","",,B,12780772,Anas platyrhynchos
B77885599609,B77885599609,"",E,11/22/2020,22,11,2020,US,US-WI,44.20706,-91.86268,0,W1,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,1.42,E,608621,Anas platyrhynchos
B77885600720,B77885600720,"",B,08/14/2018,14,08,2018,US,US-WI,44.50000,-89.50000,60,W1,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-15220449,Anas platyrhynchos
B77885600720,B77885600720,"",E,09/15/2018,15,09,2018,US,US-WI,44.70990,-89.90178,0,W1,Mallard,1320,"","","","","","",01,21,07,04,0.25,E,-9849916,Anas platyrhynchos
B77885602648,B77885602648,"",B,07/11/2019,11,07,2019,US,US-WI,45.50000,-89.50000,60,W1,Mallard,1320,3,00,4,5,P9972302,0,"","","","",,B,-13681617,Anas platyrhynchos
B77885602648,B77885602648,"",E,11/24/2019,24,11,2019,US,US-WI,43.48561,-88.90369,0,W1,Mallard,1320,"","","","","","",01,21,07,05,0.42,E,514053,Anas platyrhynchos
B77885602806,B77885602806,"",B,07/24/2018,24,07,2018,US,US-WI,45.50000,-89.50000,60,W1,Mallard,1320,3,00,4,5,P9972302,0,"","","","",,B,-15307071,Anas platyrhynchos
B77885602806,B77885602806,"",E,10/05/2018,05,10,2018,US,US-WI,45.90206,-89.75495,11,W1,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-10928675,Anas platyrhynchos
B77885603128,B77885603128,"",B,07/18/2018,18,07,2018,US,US-WI,45.50000,-89.50000,60,W1,Mallard,1320,3,00,4,4,P9972302,0,"","","","",,B,-15314743,Anas platyrhynchos
B77885603128,B77885603128,"",E,10/24/2018,24,10,2018,US,US-WI,43.56554,-88.93638,11,W1,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-10931292,Anas platyrhynchos
B77885604560,B77885604560,"",B,08/23/2018,23,08,2018,US,US-WI,44.50000,-89.50000,60,W1,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-15122985,Anas platyrhynchos
B77885604560,B77885604560,"",E,09/29/2018,29,09,2018,US,US-WI,44.71337,-89.87270,0,W1,Mallard,1320,"","","","","","",01,21,07,05,0.25,E,393326,Anas platyrhynchos
B77885605448,B77885605448,"",B,08/23/2018,23,08,2018,US,US-WI,45.50000,-92.50000,60,W1,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-15107956,Anas platyrhynchos
B77885605448,B77885605448,"",E,10/05/2018,05,10,2018,US,US-WI,43.69088,-91.21847,11,W1,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-8523279,Anas platyrhynchos
B77885606008,B77885606008,"",B,08/14/2018,14,08,2018,US,US-WI,44.50000,-89.50000,60,W1,Mallard,1320,3,00,1,5,P9972302,0,"","","","",,B,-15226270,Anas platyrhynchos
B77885606008,B77885606008,"",E,11/17/2019,17,11,2019,US,US-WI,44.64462,-90.19187,0,W1,Mallard,1320,"","","","","","",29,21,07,07,2.42,E,508619,Anas platyrhynchos
B77885606008,B77885606008,"",E,08/03/2022,03,08,2022,US,US-WI,44.64774,-90.18541,11,W1,MALLARD,1320,"","","","","","",52,21,07,07,5.17,E,869339,Anas platyrhynchos
B77885606715,B77885606715,"",B,08/17/2018,17,08,2018,US,US-WI,44.50000,-89.50000,60,W1,Mallard,1320,3,00,1,5,P9972302,0,"","","","",,B,-15224336,Anas platyrhynchos
B77885606715,B77885606715,"",E,10/06/2018,06,10,2018,US,US-WI,44.71677,-89.87672,0,W1,Mallard,1320,"","","","","","",01,21,07,05,1.33,E,-8524135,Anas platyrhynchos
B77885606967,B77885606967,"",B,08/14/2018,14,08,2018,US,US-WI,44.50000,-89.50000,60,W1,Mallard,1320,3,00,1,5,P9972302,0,"","","","",,B,-15226256,Anas platyrhynchos
